,date,id,content,username
1240,2020-05-07 14:47:25+00:00,1258408099075035139,Alphabet Inc Class C (GOOG) stock rose by 1.1115%! Currently priced at 1362.275. https://t.co/c4ybXIhX2s,EquityMongoose
1241,2020-05-07 14:25:05+00:00,1258402476933500930,Alphabet Inc Class C (GOOG) stock rose by 1.1115%! Currently priced at 1362.275. https://t.co/sd20c0zoOm,AstroNetDkIOT
1242,2020-05-07 11:15:34+00:00,1258354783687237634,"Insider Selling: Alphabet Inc $GOOG Director Sells $39,855.00 in Stock  https://t.co/d91ABCiuLZ #markets",storminvestor
1243,2020-05-07 11:14:47+00:00,1258354589776175104,"Insider Selling: Alphabet Inc $GOOG Director Sells $39,855.00 in Stock https://t.co/OivgrdAcQo",dakotafinancial
1244,2020-05-07 11:08:23+00:00,1258352975204007943,"Insider Selling: Alphabet Inc $GOOG Director Sells $39,855.00 in Stock https://t.co/FVR8tBku0K #stocks",midetimes
1245,2020-05-07 11:08:22+00:00,1258352972456775682,"Insider Selling: Alphabet Inc $GOOG Director Sells $39,855.00 in Stock https://t.co/5uXzYiE7VR",dailypoliticaln
1246,2020-05-07 10:24:17+00:00,1258341880875515904,John L. Hennessy Sells 60 Shares of Alphabet Inc $GOOG Stock  https://t.co/tE0zMxPOE4 #markets,storminvestor
1247,2020-05-06 17:27:42+00:00,1258086046488805380,Alphabet Inc $GOOG Stock Position Trimmed by Shikiar Asset Management Inc.  https://t.co/89e7HBwJQR #investingnews,intercooleronli
1248,2020-05-06 08:39:30+00:00,1257953120232980480,Ann Mather Sells 30 Shares of Alphabet Inc $GOOG Stock https://t.co/cYowd4kxfC,ThisLincolnian
1249,2020-05-06 08:37:01+00:00,1257952494786875397,Ann Mather Sells 30 Shares of Alphabet Inc $GOOG Stock https://t.co/jQezm4mSkj,MarketBeatCom
1250,2020-05-06 07:51:25+00:00,1257941021561892866,389% Wachstum – Massives Kaufsignal – Neuer 590% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) https://t.co/IO5zVWCJ2L,InvestorSMS
1251,2020-05-06 01:23:01+00:00,1257843276960403457,John L. Hennessy Sells 60 Shares of Alphabet Inc $GOOG Stock https://t.co/bE9BQfz79h #markets,CFinancialNews
1252,2020-05-06 01:23:00+00:00,1257843274469048329,John L. Hennessy Sells 60 Shares of Alphabet Inc $GOOG Stock https://t.co/2iAUqpAf6l #stocks,AmericanBanking
1253,2020-05-05 14:39:09+00:00,1257681244017561604,Alphabet Inc Class C (GOOG) stock rose by 2.2098%! Currently priced at 1356.12. https://t.co/nBUPPoyCzb,FlexsisLondon
1254,2020-05-05 14:25:24+00:00,1257677782521466881,Alphabet Inc Class C (GOOG) stock rose by 2.2098%! Currently priced at 1356.12. https://t.co/sd20c0zoOm,AstroNetDkIOT
1255,2020-05-05 14:19:27+00:00,1257676284735492101,Alphabet Inc Class C (GOOG) stock rose by 2.2098%! Currently priced at 1356.12. https://t.co/c4ybXIhX2s,EquityMongoose
1256,2020-05-05 12:06:01+00:00,1257642706861355009,389% Wachstum – Massives Kaufsignal – Neuer 590% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) https://t.co/3trFz6Ifb8,mittelstandcafe
1257,2020-05-05 10:24:19+00:00,1257617111654031360,389% Wachstum - Massives Kaufsignal - Neuer 590% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) https://t.co/Q5tcBLKwEA,PressIrw
1258,2020-05-05 09:03:36+00:00,1257596798580994050,Alphabet Inc $GOOG Director Ann Mather Sells 30 Shares of Stock https://t.co/dQfjc9M7EK,WatchlistN
1259,2020-05-04 22:38:40+00:00,1257439528916324354,Insider Selling: Alphabet Inc $GOOG Director Sells 30 Shares of Stock https://t.co/dGtEIEqnpg #stocks,AmericanBanking
1260,2020-05-04 22:29:41+00:00,1257437267813191680,"I've always wondered why Q refers to Google as goog. 
So I googled it 😂
Alphabet's has 2 types of stock
goog
googl
I wonder if Q is pointing this out for a reason? https://t.co/qDITt3MVll",Shamo47907405
1261,2020-05-04 17:05:14+00:00,1257355619679588354,$GOOG $GOOGL NEW ARTICLE : What Analysts Are Saying About Alphabet Stock Going Forward https://t.co/lePcctoG2U Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/zieLb45XQV,StckPro
1262,2020-05-04 14:26:31+00:00,1257315677511118849,Why Alphabet Stock Gained 15.9% in April (newsfeedback@fool.com (Parkev Tatevosian)/Fool.com -GOOG) https://t.co/P0L8WwOs2t,TINGoogleNews
1263,2020-05-04 12:37:06+00:00,1257288141163114496,$GOOG $GOOGL NEW ARTICLE : Why Alphabet Stock Gained 15.9% in April https://t.co/CeUZfNtkvn Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/4t3wNdev3M,StckPro
1264,2020-05-04 09:24:03+00:00,1257239557592023048,Übernahmen voraus - Massives Kaufsignal - Neuer 627% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) - AC-Research https://t.co/ntYKJTDfgk,PressIrw
1265,2020-05-04 09:16:33+00:00,1257237668930285568,Übernahmen voraus – Massives Kaufsignal – Neuer 627% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) – AC-Research https://t.co/KE2JGhQLmg,mittelstandcafe
1266,2020-05-04 09:09:02+00:00,1257235779752849408,-#220;bernahmen voraus - Massives Kaufsignal - Neuer 627% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) - AC-Research https://t.co/735E3j2DaB,firmenpresse
1267,2020-05-02 14:54:02+00:00,1256597825044877312,Conning Inc. Trims Stock Position in Alphabet Inc (NASDAQ:GOOG) (Alphonse Anthony/Zolmax) https://t.co/xCt0vRm6v4,TINGoogleNews
1268,2020-05-02 13:07:36+00:00,1256571039380881409,Doyle Wealth Management Boosts Stock Holdings in Alphabet Inc $GOOG  https://t.co/d9jzusBTLL #investingnews,intercooleronli
1269,2020-05-01 19:03:32+00:00,1256298227252383744,Blue Zone Wealth Advisors LLC Grows Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (Stuart Ham/Zolmax) https://t.co/BC1GzKf9N1,TINGoogleNews
1270,2020-05-01 17:23:27+00:00,1256273039681114112,Alphabet Inc Class C (GOOG) stock dropped by 2.6953%! Currently priced at 1312.3101. https://t.co/sd20c0zoOm,AstroNetDkIOT
1271,2020-05-01 17:19:14+00:00,1256271978098499584,Alphabet Inc Class C (GOOG) stock dropped by 2.6953%! Currently priced at 1312.3101. https://t.co/c4ybXIhX2s,EquityMongoose
1272,2020-05-01 17:04:32+00:00,1256268276125929473,Calamos Wealth Management LLC Boosts Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (Wayne Rhoads/Zolmax) https://t.co/6RubR8YRFj,TINGoogleNews
1273,2020-05-01 17:04:07+00:00,1256268172119998466,Alphabet: Aktuelle Stimmungsanalyse https://t.co/fjrmvd9KFv #stock #analysis #boerse $1864B $GOOG $GOOGL,SpnStockpulse
1274,2020-05-01 16:25:03+00:00,1256258339878699013,$GOOG $GOOGL NEW ARTICLE : Why Alphabet Stock Is Up https://t.co/j5cm7OAoRu Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/uIWv5JITD1,StckPro
1275,2020-05-01 15:07:11+00:00,1256238745843634176,"@stephenjeske Alphabet's GOOG Stock Gives the Market a Raise
https://t.co/PRwLm7vvyc https://t.co/f2LicqgBMx",Primal_Digest
1276,2020-05-01 15:05:32+00:00,1256238330804486144,1ST Source Bank Has $4.62 Million Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (Wayne Rhoads/Zolmax) https://t.co/aYoRK6wQeU,TINGoogleNews
1277,2020-05-01 07:19:11+00:00,1256120971188228097,Neuer 823% Social Media Hot Stock mit 100 Mio. Nutzern entsteht – Heißes Übernahmeziel von Facebook (FB: NASDAQ) und Alphabet (NASDAQ: GOOG). Massives Kaufsignal. Jetzt  700% mit Social Media Aktientip Media Central – AC-Research https://t.co/D2gxZcwqSG,InvestorSMS
1278,2020-04-30 16:00:00+00:00,1255889651065372672,"Is Alphabet ($GOOG, $GOOGL) still a buy after the #Stock surged following earnings report? #CommissionFreeTrading #OnlineStockTrading: https://t.co/lhoDgugMym https://t.co/bfyBdjZzn9",TradeZer0
1279,2020-04-30 14:19:05+00:00,1255864251786264577,Beirne Wealth Consulting Services LLC Boosts Stock Position in Alphabet Inc (NASDAQ:GOOG) (John Perry/Zolmax) https://t.co/20b4aopgAk,TINGoogleNews
1280,2020-04-30 07:54:15+00:00,1255767406787661825,Neuer 823% Social Media Hot Stock mit 100 Mio. Nutzern entsteht - Heißes Übernahmeziel von Facebook (FB: NASDAQ) und Alphabet (NASDAQ: GOOG). Massives Kaufsignal. Jetzt  700% mit Social Media Aktientip Media Central - AC-Research https://t.co/JwvJV5q1EW,PressIrw
1281,2020-04-30 03:11:00+00:00,1255696123530010624,$GOOG Alphabet Inc. - Class C Capital Stock Option Order Flow Sentiment is 52.0% Bullish. https://t.co/CIPpQuQPv8,MC_OptionTrades
1282,2020-04-30 02:29:30+00:00,1255685682330103814,"Industry Watch
Strong: Comm Services, IT, Energy
Weak: ConsStaples, Utilities

Moving the Market
Stock market closes at highest since early March
Alphabet $GOOG up on Quarterly results
Fed stands pat, commits to market-friendly policy 
WTI Crude Oil futures +22%

$SPY $USO",Redroadmaster
1283,2020-04-29 20:19:04+00:00,1255592458030891019,Stock Market Today: Small-Cap Stocks Are Back; Alphabet Rocks $IWM $GOOG $GILD ... https://t.co/PhJPRONNd3,InvestorPlace
1284,2020-04-29 19:25:31+00:00,1255578983003013123,"$GOOG $GOOGL NEW ARTICLE : Stock market live updates: Dow futures up 150, waiting for GDP, Alphabet surging https://t.co/MTRiFr4Ql8 Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/6wQcafIAcu",StckPro
1285,2020-04-29 18:55:21+00:00,1255571388875919361,"Alphabet (GOOG) Stock Price Up 8% Today after Q1 Earnings Report
https://t.co/7dbwqJxT8i https://t.co/3dvP1PJvcw",coinspeaker
1286,2020-04-29 18:21:45+00:00,1255562933758722049,"Alphabet (GOOG) Stock Price Up 8% Today after Q1 Earnings Report (Coinspeaker) 

Continue reading at Coinspeaker

https://t.co/UBTiXVGgEw
#LeverageTrading https://t.co/cBest1q3nB",crypto_news24
1287,2020-04-29 17:29:26+00:00,1255549768232833025,Alphabet Stock Pops Despite Earnings Miss @themotleyfool #stocks $GOOGL $GOOG https://t.co/moNEHWgUWW,thegreenisback
1288,2020-04-29 17:29:22+00:00,1255549750549643266,$GOOG $GOOGL NEW ARTICLE : The Ratings Game: Alphabet stock surges as ad commentary soothes worst fears https://t.co/S45aBMnURQ Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/YtbVQKzjsy,StckPro
1289,2020-04-29 17:20:32+00:00,1255547530420670466,$GOOG $GOOGL NEW ARTICLE : Why Alphabet Stock Was Soaring Today https://t.co/4nGicfumLv Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/oB3D0IGnDe,StckPro
1290,2020-04-29 17:01:08+00:00,1255542644719190025,"Alphabet (GOOG) Stock Price Up 8% Today after Q1 Earnings Report
#bitcoin #newcryptocurrency #bittrex #trading #proofofwork #hardcap #eos #steem
https://t.co/MC9X4C1O3T",SoldForBitcoins
1291,2020-04-29 16:40:18+00:00,1255537405261725696,"$GOOG Alphabet Stock Rises Because Earnings Weren’t as Bad as Feared

https://t.co/KZnjMuygLf",TopStockAlerts1
1292,2020-04-29 16:38:45+00:00,1255537015090790401,Alphabet (GOOG) Stock Price Up 8% Today after Q1 Earnings Report https://t.co/UN5jv96Vx1 https://t.co/pMPJ7sin4g,stevekrohn
1293,2020-04-29 16:34:07+00:00,1255535846813585408,#alphabet #alphabetstock #alphabetstockprice #google Alphabet (GOOG) Stock Price Up 8% Today after Q1 Earnings Report https://t.co/Lv1OW55QTx https://t.co/PICLKa08pt,roccodallas
1294,2020-04-29 16:34:03+00:00,1255535831940505600,Alphabet (GOOG) Stock Price Up 8% Today after Q1 Earnings Report  https://t.co/6wKlRqvuZI,blockenquirer
1295,2020-04-29 16:15:46+00:00,1255531229274923010,Coinspeaker Alphabet (GOOG) Stock Price Up 8% Today after Q1 Earnings ReportAlphabet (GOOG) stock price is rising today after the company has published its...Read more: https://t.co/YRniNUyWOi,webnowcompany
1296,2020-04-29 14:39:17+00:00,1255506950600757251,Alphabet Inc Class C (GOOG) stock rose by 8.3977%! Currently priced at 1337.27. https://t.co/ois7KXZEWq,KimPgch
1297,2020-04-29 14:33:01+00:00,1255505373756370947,Alphabet Inc Class C (GOOG) stock rose by 8.3977%! Currently priced at 1337.27. https://t.co/sd20c0zoOm,AstroNetDkIOT
1298,2020-04-29 14:26:03+00:00,1255503620113604614,Alphabet Inc Class C (GOOG) stock rose by 8.3977%! Currently priced at 1337.27. https://t.co/nBUPPoyCzb,FlexsisLondon
1299,2020-04-29 14:25:21+00:00,1255503442325508098,Alphabet Inc Class C (GOOG) stock rose by 8.3977%! Currently priced at 1337.27. https://t.co/c4ybXIhX2s,EquityMongoose
1300,2020-04-29 13:48:31+00:00,1255494174452875267,"$GOOG $GOOGL - Alphabet: Advertising Hit Hard, But Stock Is Too Cheap. https://t.co/0P4IvowJP7 #trading #finance #stocks",SeekingAlpha
1301,2020-04-29 13:34:48+00:00,1255490719344742401,"Alphabet rises after strong Q1 revenue beat.
#Alphabet #stockmarket #stock #Google #Goog #Googl #stock #GCP #Gsuite #cloud #GoogleCloud #youtube https://t.co/YR3zKP8R0w",PietroVerzi
1302,2020-04-29 13:34:04+00:00,1255490537093771269,Alphabet Stock Pops Despite Earnings Miss (newsfeedback@fool.com (Beth McKenna)/Fool.com -GOOG) https://t.co/T8j30zriNu,TINGoogleNews
1303,2020-04-29 13:31:08+00:00,1255489799206645761,"Stock Alert For GOOG - Alphabet Inc. - Class C Capital Stock
Alert Type: Daily Percent Price Change
Value Hit: 5.41%

#dividend #stocks $GOOG
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH",StockAlerts
1304,2020-04-29 13:21:12+00:00,1255487300483629070,$GOOG $GOOGL NEW ARTICLE : Alphabet Stock Pops Despite Earnings Miss https://t.co/Fyh89o8zDv Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/MMBwZiq1yb,StckPro
1305,2020-04-29 07:37:33+00:00,1255400815059181570,"Telemedizin für 6,5 Mio. Nutzer – Massives Kaufsignal. Übernahmen voraus. Neuer 590% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) – AC Research https://t.co/o7oLpMiFxm",InvestorSMS
1306,2020-04-29 04:52:02+00:00,1255359163930206209,"Alphabet's Q1 earnings impressed Investors, stock soars: Alphabet stocks (GOOG) went up close to 10 percent during the after-hours trading after the company reported $9.87 per share in earnings and revenue of $41.16 billion. The company missed earnings… https://t.co/wRCoMZpjF0 https://t.co/DNr3CqiI72",investingport
1307,2020-04-29 02:40:39+00:00,1255326100210810882,"Alphabet stock soared during Q1.. ""March may have been the worst of it. "" April is better not getting worse than March. $goog $spx $spy $tqqq $amzn $tsla   https://t.co/WSXArRPkbA",marketgroundhog
1308,2020-04-29 00:37:58+00:00,1255295224735293443,"Here’s the good news Alphabet execs delivered on its Q1 earnings call, sending the stock soaring $GOOG $GOOGL @google https://t.co/4tVJRNxYfR",JorelLaraKalel
1309,2020-04-29 00:01:09+00:00,1255285959580700674,$GOOG $GOOGL NEW ARTICLE : Alphabet stock up after hours following Q1 earnings report https://t.co/EzhmkpaYeE Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/f8pMxUDfUT,StckPro
1310,2020-04-28 23:49:03+00:00,1255282913165357059,"$GOOG $GOOGL NEW ARTICLE : Here's the good news Alphabet execs delivered on its Q1 earnings call, sending the stock soaring https://t.co/oYB5JeXaZM Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/F8tZiNxHTl",StckPro
1311,2020-04-28 22:57:38+00:00,1255269975713034241,Alphabet stock rises on 13% revenue growth from @CNBC $GOOGL $GOOG https://t.co/M2COOXuZZD,seewho6699
1312,2020-04-28 21:33:28+00:00,1255248795841048576,"#Google parent #Alphabet 🆙in after hours as #sales ⬆️&amp; costs ⬇️ #earnings

Spoke to #CFO #RuthPorat who said the 1st quarter was a tale of 2 quarters owing to #covid19 &amp; #March ⬇️

Will continue #stock #buybacks but slowing #hiring💰 

$goog $googl 
Love female leaders! 🎀
#tech https://t.co/yfvEmljTs8",SusanLiTV
1313,2020-04-28 20:41:36+00:00,1255235741321486336,$GOOG $GOOGL NEW ARTICLE : Why Alphabet Stock Is Not Suffering for Missing Profit Estimates https://t.co/5d01YGgT0V Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/epfxRKi2lt,StckPro
1314,2020-04-28 20:33:20+00:00,1255233661722656776,"Jockey #7 poor earnings but stock rises. 

Alphabet $GOOGL $GOOG reported first-quarter earnings of $6.84 billion, or $9.87 a share, compared with $6.66 billion, or $9.50 a share, in the year-ago period. 

$SPX $AAPL $MSFT $AMZN $NDX $QQQ $DJIA $IWM $VIX $VXX $SPY $DIA $DJI",iMarketClues
1315,2020-04-28 20:33:14+00:00,1255233633864081410,$GOOG $GOOGL NEW ARTICLE : Alphabet Earnings: GOOGL Stock Heads 3% Higher on Revenue Beat https://t.co/0xCgnwnJGz Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/yAdm95WeZL,StckPro
1316,2020-04-28 20:24:28+00:00,1255231429061066758,$GOOG Alphabet Inc. - Class C Capital Stock Option Order Flow Sentiment has Shifted from Bullish to Bearish. https://t.co/CIPpQuQPv8,MC_OptionTrades
1317,2020-04-28 20:21:23+00:00,1255230654234669056,"$GOOG $GOOGL NEW ARTICLE : Alphabet earnings hit by ‘significant slowdown’ in ad sales, but revenue boosts stock https://t.co/Acc0KdHwch Get all the latest $GOOG related news here : https://t.co/kPy4aQF0vZ https://t.co/jk1OtCjhIS",StckPro
1318,2020-04-28 20:19:15+00:00,1255230117179281410,"S&amp;P 500 ends lower by 15 points breaking 4 straight days of positive closing streak.

Nasdaq finishes down 122 points at 8,608.

Alphabet $GOOGL $GOOG reports lower earnings but stock rises.",wallstreet
1319,2020-04-28 20:14:36+00:00,1255228947744411648,"Alphabet stock rises after-hours on 13% revenue growth $GOOG , via CNBC

#earnings #BREAKING",MarketswithMinh
1320,2020-04-28 20:12:32+00:00,1255228426807644167,"$GOOG up 13% !
CNBC: Alphabet stock rises on 13% revenue growth #Google  https://t.co/oq4bfDYKDU",marathe
1321,2020-04-28 19:58:58+00:00,1255225013910806529,$GOOGL $GOOG Last Minute Thought: Buy or Sell Alphabet Stock Before Earnings? https://t.co/kvvY1A68wl,TipRanks
1322,2020-04-28 16:05:59+00:00,1255166380757979137,Goog / Googl sitting just below it's 200-day m/a coming into report tonight. Lot of bad news in the stock. Alphabet warned last wk (again) on ad spend.,TrinityAssetMan
1323,2020-04-28 15:42:02+00:00,1255160354327261185,Eos Management L.P. Has $2.02 Million Stock Position in Alphabet Inc (NASDAQ:GOOG) (John Perry/Zolmax) https://t.co/sk7FhFw4rG,TINGoogleNews
1324,2020-04-28 14:29:21+00:00,1255142060761333762,Alphabet Inc Class C (GOOG) stock dropped by 1.0475%! Currently priced at 1262.515. https://t.co/c4ybXIzxU0,EquityMongoose
1325,2020-04-28 14:16:20+00:00,1255138787316781056,Alphabet Inc Class C (GOOG) stock dropped by 1.0475%! Currently priced at 1262.515. https://t.co/sd20c0hNpM,AstroNetDkIOT
1326,2020-04-28 11:35:55+00:00,1255098415052185602,"3 Key Highlights before Alphabet's Q1 Earnings Today

“Alphabet $GOOG $GOOGL stock has been recovering following the pandemic sell-off. At $1,270 per share, the stock has risen 26% from its pandemic lows.”

#alphabet #earnings #highlights
https://t.co/FWKt6LWEvN https://t.co/UyHhTPU5dy",MarketRealist
1327,2020-04-28 09:09:03+00:00,1255061453662384130,"Telemedizin für 6,5 Mio. Nutzer – Massives Kaufsignal. Übernahmen voraus. Neuer 590% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) – AC Research https://t.co/MfYTic3K0O",mittelstandcafe
1328,2020-04-28 08:54:19+00:00,1255057746250121216,"Telemedizin für 6,5 Mio. Nutzer - Massives Kaufsignal. Übernahmen voraus. Neuer 590% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG) - AC Research https://t.co/7uSCtdlYLx",PressIrw
1329,2020-04-28 07:37:30+00:00,1255038416825319424,100 Mio. Influencer durch Übernahmen – Massives Kaufsignal. Weitere Übernahmen in Kürze. Neuer 602% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG). Jetzt 602% mit Social Media Hot Stock 2020 Media Cent… https://t.co/LSVP8Ft8jg,InvestorSMS
1330,2020-04-27 09:12:03+00:00,1254699820792442883,100 Mio. Influencer durch Übernahmen – Massives Kaufsignal. Weitere Übernahmen in Kürze. Neuer 602% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG). Jetzt 602% mit Social Media Hot Stock 2 https://t.co/E7VbTDSqlH,mittelstandcafe
1331,2020-04-27 09:09:04+00:00,1254699070368727040,$AAPL $GOOG $GOOGL NEW ARTICLE : Apple vs. Alphabet Stock: The Comparison May Surprise You https://t.co/W39YYAJrsC Get all the latest $AAPL related news here : https://t.co/M0ULwv2ckS https://t.co/ZKUX85f2Nd,StckPro
1332,2020-04-27 08:31:12+00:00,1254689540020862977,100 Mio. Influencer durch Übernahmen - Massives Kaufsignal. Weitere Übernahmen in Kürze. Neuer 602% Social Media Hot Stock nach 1.159% mit Facebook (FB: NASDAQ) und 3.312% mit Alphabet (NASDAQ: GOOG). Jetzt 602% mit Social Media Hot Stock 2 https://t.co/y5Pr7HXrWZ,PressIrw
1333,2020-04-27 05:56:58+00:00,1254650729584750592,$GOOG Should You Buy Alphabet Stock Before Earnings? Watch Now: https://t.co/wqxI4RXpQK https://t.co/G8ERN97FfF,InvestorTrip
1334,2020-04-27 03:54:20+00:00,1254619864771309568,Is Alphabet Stock A Good Buy Before Earnings? GOOG is down 12%! $GOOG https://t.co/nMAwDlPCaK,finsharing
1335,2020-04-26 16:15:00+00:00,1254443871511162883,Alphabet Inc $GOOG Stock Position Trimmed by Ledyard National Bank  https://t.co/Yq26GTy5U9 #investingnews,intercooleronli
1336,2020-04-25 17:11:20+00:00,1254095662611824640,Hochman Cole Investment Advisors Inc. Increases Stock Position in Alphabet Inc $GOOG  https://t.co/Wokj9RlAo6 #investingnews,intercooleronli
1337,2020-04-25 08:41:52+00:00,1253967451827646464,Alphabet $GOOG Stock Rating Lowered by Deutsche Bank https://t.co/sAgfmwVBIW,TickerReport
1338,2020-04-25 08:41:30+00:00,1253967360165400576,Alphabet $GOOG Stock Rating Lowered by Deutsche Bank https://t.co/YydbZd57cl,ThisLincolnian
1339,2020-04-25 08:40:19+00:00,1253967061388320768,Alphabet $GOOG Stock Rating Lowered by Deutsche Bank https://t.co/TPjD6ERGha,WatchlistN
1340,2020-04-24 21:58:32+00:00,1253805550657208322,GOOG Stock Price | Alphabet Inc. Cl C Stock Quote (U.S.: Nasdaq) - https://t.co/N8CCtBPE27 #LatestComments https://t.co/K6hCM55n0M,LatestComments
1341,2020-04-24 21:15:23+00:00,1253794690840899584,GOOG Stock Price | Alphabet Inc. Cl C Stock Quote (U.S.: Nasdaq) - https://t.co/MBoZnlugx7 #VIXC #LatestComments,VIXC_News
1342,2020-04-24 15:26:04+00:00,1253706783899545600,Cabot Wealth Management Inc. Trims Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (Alphonse Anthony/Zolmax) https://t.co/ik6P1F48jo,TINGoogleNews
1343,2020-04-24 14:40:18+00:00,1253695263799160832,Alphabet Inc Class C (GOOG) stock dropped by 1.7464%! Currently priced at 1254.02. https://t.co/c4ybXIhX2s,EquityMongoose
1344,2020-04-24 14:31:19+00:00,1253693004126269440,Alphabet Inc Class C (GOOG) stock dropped by 1.7464%! Currently priced at 1254.02. https://t.co/sd20c0zoOm,AstroNetDkIOT
1345,2020-04-24 11:29:02+00:00,1253647133330161665,Ballentine Partners LLC Increases Stock Position in Alphabet Inc (NASDAQ:GOOG) (Alphonse Anthony/Zolmax) https://t.co/KOJXK58kKa,TINGoogleNews
1346,2020-04-24 07:33:04+00:00,1253587748016943104,"▶ Neuer 700% Social Media Hot Stock mit massivem Kaufsignal nach 1.159% mit Facebook (FB) und 3.312% mit Alphabet (GOOG): Vaughan, ON (https://t.co/YP8xX5QCDa, Anzeige)  Einschätzung Strong OutperformerKurszieleKursziel 12M: 0,25 EUR… https://t.co/enCv9NYELy AKTIENCHECKde",Ratings_via_FL
1347,2020-04-23 18:38:32+00:00,1253392829956513793,Deltec Asset Management LLC Decreases Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (Bonnie Powley/Zolmax) https://t.co/p32IpGV9Lw,TINGoogleNews
1348,2020-04-23 16:40:02+00:00,1253363011596587008,Evolution Wealth Advisors LLC Has $1.12 Million Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (Tammy Falkenburg/Zolmax) https://t.co/xl5CqsA3bS,TINGoogleNews
1349,2020-04-23 16:26:31+00:00,1253359607277408257,First Personal Financial Services Has $1.13 Million Stock Position in Alphabet Inc $GOOG  https://t.co/BwDglFdt8G #investingnews,intercooleronli
1350,2020-04-23 14:32:29+00:00,1253330909123637248,Alphabet Inc Class C (GOOG) stock rose by 1.5049%! Currently priced at 1282.22. https://t.co/c4ybXIzxU0,EquityMongoose
1351,2020-04-23 14:26:08+00:00,1253329313568452611,Alphabet Inc Class C (GOOG) stock rose by 1.5049%! Currently priced at 1282.22. https://t.co/nBUPPoh1aB,FlexsisLondon
1352,2020-04-23 14:20:23+00:00,1253327867531812865,Alphabet Inc Class C (GOOG) stock rose by 1.5049%! Currently priced at 1282.22. https://t.co/sd20c0hNpM,AstroNetDkIOT
1353,2020-04-23 08:22:03+00:00,1253237687982538752,"▶ Social Media Hot Stock launcht Plattform für magische Pilze nach 1.159% mit Facebook (FB) und 3.312% mit Alphabet (GOOG): Vaughan, ON (https://t.co/YP8xX5QCDa, Anzeige)  Einschätzung Strong OutperformerKurszieleKursziel 12M: 0,25 EUR… https://t.co/MMY58KqzH9 AKTIENCHECKde",Ratings_via_FL
1354,2020-04-22 18:50:32+00:00,1253033463973740544,First Hawaiian Bank Raises Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (Alphonse Anthony/Zolmax) https://t.co/BG8nLkyoEw,TINGoogleNews
1355,2020-04-22 18:25:04+00:00,1253027052585979911,"Stock Alert For GOOG - Alphabet Inc. - Class C Capital Stock
Alert Type: Daily Percent Price Change
Value Hit: 5.12%

#dividend #stocks $GOOG
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH",StockAlerts
1356,2020-04-22 16:32:34+00:00,1252998741554053121,"Highland Private Wealth Management Has $865,000 Stock Holdings in Alphabet Inc $GOOG  https://t.co/VuxNvZvA3N #investingnews",intercooleronli
